white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,Hikaru,3324,1 - 0,NM,ybothg,2506
NM,subham777,2661,1 - 0,GM,MagnusCarlsen,3256
GM,GHANDEEVAM2003,3180,1 - 0,NM,FollowRivers,2460
IM,chessllermo,2528,0 - 1,GM,nihalsarin,3124
GM,mishanick,3109,1 - 0,NM,IC3S2,2549
NM,Manukyan_Artak,2559,0 - 1,GM,FairChess_on_YouTube,3130
GM,DenLaz,3161,1 - 0,CM,almaguerjm,2493
CM,topce,2515,0 - 1,GM,HansOnTwitch,3179
GM,Grischuk,3033,1 - 0,WIM,Cxrjs,2458
FM,VacheH009,2668,½ - ½,GM,Msb2,3036
GM,Jospem,3080,1 - 0,FM,Truequitos,2618
CM,VaglioSagan,2519,0 - 1,GM,wonderfultime,3063
GM,Javokhir_Sindarov05,3169,1 - 0,FM,JERO-8914,2536
FM,Slovak_fighter2000,2617,0 - 1,GM,VincentKeymer,3116
GM,Oleksandr_Bortnyk,3068,1 - 0,FM,biostatistician,2656
IM,Rytenko_V,2661,0 - 1,GM,Njal28,3000
GM,DanielNaroditsky,3083,1 - 0,FM,Dom1nant1337,2679
FM,KafkaesqueKnight,2419,0 - 1,GM,tptagain,3003
GM,AryanTari,2990,1 - 0,NM,toninhojit,2564
CM,ExchangeAB,2481,0 - 1,GM,Beca95,3018
GM,igorkovalenko,2916,1 - 0,IM,KevinGeorgeMicheal,2646
IM,ChesterF,2508,0 - 1,GM,Sanan_Sjugirov,2994
GM,mitrabhaa,2964,1 - 0,NM,Kowarenai,2525
FM,WindWhistler11,2530,0 - 1,GM,legendisback1,3104
GM,jcibarra,2909,1 - 0,FM,MaxLeto,2540
CM,Capablanca_Oujda_2021,2376,0 - 1,GM,Dedic8,2936
FM,Bauman_Guy,3005,1 - 0,FM,esskeettit,2550
CM,Dexter_Dyke,2486,0 - 1,GM,Sam_ChessMood,2987
GM,TigrVShlyape,2868,1 - 0,NM,ChessLebaneseSalah,2541
CM,ATM622,2455,0 - 1,GM,h4parah5,2990
GM,Zhigalko_Sergei,2974,0 - 1,WIM,joksijoksi,2532
IM,Levanzovsky,2580,½ - ½,GM,Fandorine,2997
GM,eljanov,2868,1 - 0,CM,ShahMatKanal,2521
FM,kleber2007,2501,0 - 1,GM,moro182,2897
GM,DominguezOnYoutube,2976,1 - 0,FM,EsmeraldasAnderson03,2525
IM,kosmeg,2545,0 - 1,GM,1stSecond,2992
IM,Rud_Makarian,3009,1 - 0,CM,ACollins05,2489
FM,Danito1954,2542,½ - ½,IM,Kirill_Klukin,2927
CM,stollenmonster,2924,1 - 0,IM,Squirlolz,2563
FM,LoonsDeKoeben,2490,0 - 1,IM,pheonixking2000,2942
GM,Jumbo,2953,1 - 0,CM,Narek_Ghimoyan,2603
FM,ChessSG1,2517,0 - 1,FM,artin10862,3004
IM,KhBegmuratov,2965,0 - 1,NM,i_like_explosions,2518
FM,Cambek64,2450,0 - 1,GM,vladislavkovalev,2826
IM,Tactrics,3000,1 - 0,NM,ChadBiryani,2483
NM,Dxtrmined,2556,0 - 1,GM,sergiochess83,2891
IM,Kacparov,3000,1 - 0,FM,Tigranpatagonian,2512
FM,prime-morty,2657,½ - ½,IM,super_emi_26,2822
IM,SchmakAttack,2797,0 - 1,CM,jlf287,2465
NM,Romadk,2505,0 - 1,GM,HeartAblaze,2844
IM,Arysya,2900,1 - 0,CM,tgpgoat,2524
FM,Laico,2438,0 - 1,FM,Gravity_Chess,2747
GM,evgchess5,2907,1 - 0,FM,AmericanFighter_2010,2615
NM,ReinisUz,2564,1 - 0,GM,theredking89,2828
FM,honestgames,2799,1 - 0,FM,Sandstad,2452
FM,czasnaszachy,2526,0 - 1,FM,MarcoRiehle,2741
GM,alexrustemov,2879,1 - 0,IM,dosto07,2527
FM,jup1978,2570,0 - 1,IM,Mackster23,2684
IM,tacticthunder,2971,1 - 0,IM,jrbarreto,2517
NM,Mattheii,2531,0 - 1,IM,mr_gustavo,2857
GM,Byniolus,2836,1 - 0,FM,Eloist,2448
FM,MeisterJabo,2487,0 - 1,GM,Dyadya81,2794
GM,krzyzan94,2836,0 - 1,CM,Shahdad2007,2492
FM,Orphanator2009,2509,0 - 1,IM,HamedWafa4,2844
IM,Legendinunknown,2778,1 - 0,NM,Jahonas,2369
GM,Rdeux42,2553,0 - 1,IM,Boundless_Strike,2662
GM,grzechu96,2785,1 - 0,NM,zenitushka,2352
NM,Defenstrator,2560,0 - 1,GM,Mikhail_Bryakin,2886
FM,NikitaShandrygin,2817,1 - 0,FM,Redzishchess,2490
CM,CyberSurfer12,2513,0 - 1,IM,Flawless_Fighter,2775
GM,MarkusRagger,2923,1 - 0,CM,Caterpiller35,2458
NM,Mikhal867,2510,0 - 1,GM,js20000,2821
GM,oskariot,2841,1 - 0,CM,AjedrezInteligente,2427
CM,robertoalejandro10,2555,1 - 0,FM,RandomNoob04,2726
IM,AradNazari,2923,1 - 0,NM,SharathRk6,2561
FM,DeArron_Fox,2675,0 - 1,IM,The_Machine04,2853
FM,bubeliang,2924,1 - 0,FM,kamilianin235,2554
FM,1g60-1,2601,0 - 1,NM,woodpusher52,2454
IM,lamomiajunior,2822,1 - 0,NM,CFalcons8,2455
NM,Nick12772,2496,0 - 1,FM,BardArtem,2880
FM,Makswolf200817,2719,1 - 0,NM,JUMPINGJAC2,2619
FM,Carlitus2004,2441,1 - 0,FM,Witik,2759
GM,Hamisandwich,2696,1 - 0,WGM,Caisachess,2430
NM,ZachHKL,2498,0 - 1,IM,DeTimmerman,2821
CM,Andrei_Skvortsov,2737,1 - 0,FM,CarrotsandPizza,2540
FM,Hirna2005,2405,0 - 1,NM,traviscottofficial,2741
FM,slidingknight2775,2754,1 - 0,FM,pinelone,2431
FM,petr577,2506,0 - 1,IM,yoursillykitten,2814
