white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
FM,Machidon,2590,0 - 1,GM,MagnusCarlsen,3256
GM,Hikaru,3324,1 - 0,FM,Fleetw00dMac,2548
WFM,Lady_Nika,2553,0 - 1,GM,vi_pranav,3032
GM,DenLaz,3161,1 - 0,FM,CristianS27,2605
CM,Jesseinkman,2483,0 - 1,GM,Msb2,3016
GM,FairChess_on_YouTube,3130,1 - 0,CM,balack95,2545
FM,wild3000,2508,0 - 1,GM,jefferyx,2999
GM,Javokhir_Sindarov05,3169,1 - 0,FM,Barboval,2637
FM,Juicy_Fork,2548,0 - 1,IM,Rud_Makarian,3009
GM,GHANDEEVAM2003,3174,1 - 0,NM,Grande_Strategia,2584
CM,icy,2513,0 - 1,IM,MITerryble,3075
GM,frederiksvane,2989,1 - 0,FM,Nafania1,2520
GM,underdogchss,2548,0 - 1,GM,fireheart92,3086
GM,Anton_Demchenko,2945,1 - 0,FM,bogcsab,2292
FM,ncofre98,2558,0 - 1,GM,penguingm1,2974
GM,Azerichess,3068,1 - 0,NM,HaryKane,2529
FM,DeArron_Fox,2675,0 - 1,IM,FaustinoOro,3101
GM,xxysoul6,2985,1 - 0,FM,Der_Balak_3Halak,2535
FM,Schattman,2499,0 - 1,FM,Bauman_Guy,3005
GM,wonderfultime,3063,1 - 0,IM,Vasily_IM,2647
FM,nicolochessit,2547,0 - 1,GM,h4parah5,2990
GM,hansen,3054,1 - 0,CM,calmberserk,2598
FM,Partytime1180,2483,1 - 0,GM,Chopper1905,2980
GM,Zhigalko_Sergei,2974,1 - 0,FM,WPWPWP-2015,2506
IM,santosalberto1987,2545,1 - 0,IM,Kirill_Klukin,2927
GM,vladislavkovalev,2826,1 - 0,FM,the-gambler,2513
FM,Kotofeyca,2540,0 - 1,IM,mbojan,2902
IM,Seochesspie,2925,1 - 0,FM,agartha01,2682
NM,EternalNight8,2420,0 - 1,GM,Alexander_Donchenko,2843
GM,Igor_Janik,2780,0 - 1,NM,SilverCityIndigo,2332
CM,ACollins05,2489,½ - ½,IM,scarabee43,2945
GM,crescentmoon2411,2871,1 - 0,CM,sleeping_in_the_fire,2505
FM,Antosha_Chekhonte,2595,1 - 0,CM,stollenmonster,2924
FM,ValentunHulka,2905,1 - 0,IM,atalz0,2487
NM,CFalcons8,2455,0 - 1,GM,youngKID,2889
IM,MatthewG-p4p,2912,1 - 0,FM,KhamzinOlzhas,2329
