white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,Hikaru,3324,1 - 0,CM,Shuvalov,2689
FM,mortngabriel,2565,0 - 1,GM,MagnusCarlsen,3256
GM,Firouzja2003,3199,1 - 0,NM,Manukyan_Artak,2559
NM,chess_blitz00,2636,0 - 1,GM,nihalsarin,3124
GM,HansOnTwitch,3179,1 - 0,FM,nickmatta,2549
FM,LangesNasenhaar,2482,0 - 1,GM,Polish_fighter3000,3200
GM,FairChess_on_YouTube,3130,1 - 0,IM,chessllermo,2528
WGM,Crazy_girl99,2729,½ - ½,GM,SpeedofLight0,3069
GM,vi_pranav,3032,1 - 0,FM,N18player,2597
NM,Noki102,2526,0 - 1,GM,Baku_Boulevard,3104
GM,NikoTheodorou,3131,1 - 0,NM,AwareIdea,2585
NM,kleopl,2527,0 - 1,GM,mishanick,3109
GM,Jospem,3080,½ - ½,IM,ninguno46,2645
FM,Casper,2565,0 - 1,GM,Azerichess,3068
GM,Msb2,3016,1 - 0,FM,losersgame,2506
NM,Real_taiatai,2541,0 - 1,GM,Njal28,3000
IM,Sina_Movahed,3044,1 - 0,IM,elmusmolamas,2564
FM,viktorgen2021,2566,0 - 1,IM,MITerryble,3075
GM,Salem-AR,3113,1 - 0,NM,noblerone,2617
FM,Hananmo,2551,0 - 1,GM,wonderfultime,3063
GM,Indianlad,2987,1 - 0,FM,Herzog2012,2731
FM,SergioMoralesG,2511,0 - 1,GM,BilodeauA,2990
GM,BogdanDeac,3029,1 - 0,FM,WindWhistler11,2530
FM,MFatigue,2533,0 - 1,GM,KuzubovYuriy,2958
GM,Oleksandr_Bortnyk,3068,1 - 0,FM,AA95,2500
FM,zsizsi99,2559,0 - 1,GM,ChessLover0108,2970
GM,VladimirKramnik,3040,1 - 0,WIM,verrbaa,2451
CM,DrCeltic,2700,0 - 1,GM,Chopper1905,2980
GM,xamax2000,3022,1 - 0,FM,banane_verte,2588
NM,LiadCuba,2415,0 - 1,GM,evgchess5,2907
GM,Genghis_K,2933,1 - 0,NM,Road2GM3000,2594
CM,TitarovVasiliYouTube,2522,½ - ½,GM,Antipov_Mikhail_Al,3024
GM,Volodar_Murzin,3026,1 - 0,WFM,ccccvhhhj,2534
WGM,KetiTsatsalashvili,2351,0 - 1,GM,HVillagra,2994
GM,bancsoo,3003,0 - 1,FM,NLLO777,2556
FM,StankovicIvan,2681,1 - 0,GM,DominguezOnYoutube,2976
GM,A-Fier,2820,1 - 0,CM,Brahianzevich,2362
GM,GM_Huschenbeth,2639,0 - 1,GM,Elsa167,2782
GM,Fandorine,2997,1 - 0,CM,mbchess97,2489
IM,Barmen_EV,2615,0 - 1,GM,Jumbo,2953
IM,LiamPutnam2008,2977,½ - ½,GM,N4700000,2506
IM,erlesfar,2555,0 - 1,FM,Bauman_Guy,3005
GM,nrvisakh,2945,1 - 0,FM,Eliwood44,2438
WIM,Sofiia_Hryzlova,2532,0 - 1,GM,xxysoul6,2985
IM,Arystanner,2928,0 - 1,IM,ural58,2519
NM,toninhojit,2564,1 - 0,GM,kleinebeer98,2821
GM,lilleper1,2955,1 - 0,FM,SilverSwords13,2586
IM,Mesa_1,2676,0 - 1,GM,XDPS,2933
IM,scarabee43,2945,1 - 0,FM,wild3000,2508
WIM,Chessdreamer2001,2559,1 - 0,GM,viviania,2898
FM,Iball95,2908,1 - 0,FM,killer_dreams,2524
FM,DeArron_Fox,2675,0 - 1,IM,Chessmissile07,2939
GM,Grandelicious,2978,1 - 0,IM,whiteglovethief,2545
FM,MidnightFox,2490,0 - 1,CM,stollenmonster,2924
GM,ckgchess,2940,1 - 0,CM,bulletplayer2024,2524
FM,JG-17,2601,0 - 1,IM,MatthewG-p4p,2904
GM,Zhigalko_Sergei,2974,1 - 0,FM,MasterKroket,2599
FM,MaxLeto,2540,0 - 1,GM,BlueWizzard,2965
GM,Vaathi_Coming,2998,1 - 0,FM,ajeale2,2525
WFM,Quattroporte300,2524,0 - 1,GM,GMKrikor,2806
GM,TigrVShlyape,2868,1 - 0,IM,AttilaTurzo,2537
NM,LouieKov2022,2708,0 - 1,GM,maciek_92,3000
GM,JSPrepz,2884,1 - 0,FM,Arteler,2309
CM,LionelMessiFCB,2601,0 - 1,GM,ContrVersia,2863
IM,Eagle_2019,2869,1 - 0,FM,A4RookA3,2550
