white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
FM,Truequitos,2618,1 - 0,GM,MagnusCarlsen,3256
GM,Hikaru,3324,1 - 0,FM,sakkikuska,2652
CM,koncheto,2581,0 - 1,GM,lachesisQ,3144
GM,BogdanDeac,3052,1 - 0,CM,Klendi,2577
CM,zverr1,2615,0 - 1,GM,mishanick,3109
GM,SpeedofLight0,3069,1 - 0,GM,Vanych,2726
WIM,amylazy,2438,0 - 1,GM,jefferyx,2999
GM,nihalsarin,3124,1 - 0,FM,el_sporco,2597
CM,Jesseinkman,2483,0 - 1,GM,artooon,3064
GM,Javokhir_Sindarov05,3169,1 - 0,CM,Sharkaholic,2526
FM,SHIVACalypso,2532,0 - 1,GM,Oleksandr_Bortnyk,3068
GM,DanielNaroditsky,3083,1 - 0,FM,frankshar,2432
NM,ThePeacefulPanda,2641,0 - 1,GM,vugarrasulov,3010
GM,tptagain,3030,1 - 0,FM,Tactican_228,2468
FM,KacperPolOK,2535,0 - 1,GM,GM_dmitrij,2994
GM,DenLaz,3161,1 - 0,FM,fitod,2468
CM,JavierRuizVazquez,2504,0 - 1,GM,dropstoneDP,3076
GM,Msb2,3036,1 - 0,NM,WanderingPuppet,2580
FM,Dr_Pepper18,2494,0 - 1,IM,Rud_Makarian,3076
GM,jcibarra,2909,1 - 0,FM,szachmistrz2500,2552
CM,HedwigTheHowl,2654,0 - 1,GM,Sanan_Sjugirov,2994
GM,OparinGrigoriy,3035,1 - 0,NM,Elfangm2,2546
CM,StefanosKazantzoglou,2462,0 - 1,GM,rasmussvane,2986
GM,platy3,2964,1 - 0,WFM,MashaFromRussia,2477
FM,jup1978,2570,0 - 1,GM,penguingm1,2974
GM,h4parah5,2990,1 - 0,CM,ACollins05,2489
FM,betta2004,2616,0 - 1,GM,Shankland,2934
IM,pheonixking2000,2942,1 - 0,CM,eCztery,2488
IM,santosalberto1987,2545,0 - 1,IM,MatthewG-p4p,2904
IM,Kacparov,3000,1 - 0,NM,AlexanderMatlak,2529
FM,picturesquecheck,2496,0 - 1,GM,DanielDardha2005,2946
GM,Fandorine,2997,1 - 0,GM,Rdeux42,2553
WFM,Zarinur,2592,0 - 1,FM,snowlord,2931
GM,Beca95,3018,1 - 0,NM,subham777,2661
FM,DeArron_Fox,2675,0 - 1,GM,TigrVShlyape,2868
GM,vladislavkovalev,2826,1 - 0,CM,Zenekritikus04,2538
FM,Schachkatze2000,2560,1 - 0,IM,Szparu,2831
GM,baki83,2929,1 - 0,IM,Tugrik1969,2498
FM,Superfelix,2607,1 - 0,GM,Sychev_Klementy,3002
