white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,MagnusCarlsen,3313,1 - 0,IM,Triumphmate,2564
IM,Baronessa08,2523,0 - 1,GM,Hikaru,3276
GM,Firouzja2003,3188,½ - ½,NM,IamSchrodingersCat,2701
FM,GlavkonVVS,2674,1 - 0,GM,VladimirKramnik,2992
GM,Grischuk,3058,0 - 1,NM,stolencandy13,2720
CM,Russian_berezka,2623,0 - 1,GM,Jospem,3102
GM,dropstoneDP,3021,1 - 0,WIM,joksijoksi,2535
FM,xberli,2561,0 - 1,GM,TigrVShlyape,2866
GM,rednova1729,2987,1 - 0,IM,whiteglovethief,2661
IM,AleksanderHnydiuk,2523,0 - 1,GM,GM_dmitrij,3002
GM,Msb2,3112,1 - 0,FM,viktorgen2021,2566
FM,MaryanKyrychenko,2469,1 - 0,GM,RaunakSadhwani2005,3086
GM,ChristopherYoo,3007,1 - 0,FM,NMJeevanK,2585
FM,Siniauski,2518,0 - 1,GM,FairChess_on_YouTube,3064
GM,joppie2,3034,1 - 0,FM,Sinquefield,2555
FM,Petukhov_Dmitry,2549,0 - 1,GM,wonderfultime,3083
NM,Valera_B5,2968,1 - 0,CM,Soltan49,2508
FM,The_Sherman_Variation,2599,0 - 1,IM,MITerryble,3011
GM,Njal28,3041,1 - 0,FM,Casper,2571
IM,marianokar,2366,1 - 0,GM,Denis_Makhnyov,2969
IM,Mykola-Bortnyk,3052,1 - 0,FM,MFBerna,2477
GM,maestroza,2485,½ - ½,GM,rasmussvane,2941
GM,Lunaticx,3000,½ - ½,CM,ShahMatKanal,2605
FM,Kombinator01,2250,0 - 1,GM,vugarrasulov,2933
GM,tptagain,2995,1 - 0,GM,Rdeux42,2501
FM,amateurchess20,2611,0 - 1,GM,MagnusCarlsen,3313
GM,Hikaru,3276,1 - 0,IM,Korchmar_Vasiliy,2711
GM,Jospem,3102,1 - 0,FM,Ajedrez_con_German,2615
FM,x-9616587394,2732,0 - 1,GM,dropstoneDP,3021
GM,TigrVShlyape,2866,0 - 1,IM,Lennis93,2744
FM,Partytime1126,2541,0 - 1,GM,rednova1729,2987
GM,GM_dmitrij,3002,1 - 0,FM,Lucas_Tomiello,2705
IM,Meri-Arabidze,2686,1 - 0,GM,Msb2,3112
FM,artin10862,2960,0 - 1,GM,ChristopherYoo,3007
GM,FairChess_on_YouTube,3064,1 - 0,IM,ilm2034,2533
FM,CrushingKings,2641,0 - 1,GM,joppie2,3034
GM,wonderfultime,3083,1 - 0,IM,mr_gustavo,2776
IM,BigAl,2536,0 - 1,NM,Valera_B5,2968
IM,MITerryble,3011,1 - 0,CM,ATM622,2458
IM,The_Machine04,2781,0 - 1,GM,Njal28,3041
IM,kosmeg,2620,0 - 1,IM,Mykola-Bortnyk,3052
GM,vugarrasulov,2933,1 - 0,FM,SaqoChess_Coach,2619
IM,DamianoLew95,2757,½ - ½,GM,tptagain,2995
GM,Beca95,2990,½ - ½,FM,ril1997,2611
FM,GP9isback23,2743,0 - 1,GM,MikaelyanArman,2937
GM,jefferyx,3067,1 - 0,FM,IlanSchnaider,2862
CM,GAZZAN_3000,2764,½ - ½,GM,Durarbayli,2925
GM,eljanov,2862,1 - 0,IM,bazar-wokzal,2640
FM,ArtemDyachuk,2673,0 - 1,GM,Zhigalko_Sergei,2912
GM,Nitzan_Steinberg,2907,1 - 0,IM,IgorBjelobrk,2635
GM,MagnusCarlsen,3313,½ - ½,FM,MarcoRiehle,2834
FM,FaustinoOro,3043,0 - 1,GM,Hikaru,3276
GM,Fighterman91,2768,0 - 1,GM,Jospem,3102
GM,dropstoneDP,3021,1 - 0,GM,chessintuit,2775
GM,rednova1729,2987,1 - 0,NM,MacDaddyMac,2705
FM,greekplayer1,2737,0 - 1,GM,GM_dmitrij,3002
GM,ChristopherYoo,3007,1 - 0,GM,PepeCuenca,2734
NM,turayev_shahruh17,2900,1 - 0,GM,FairChess_on_YouTube,3064
GM,joppie2,3034,1 - 0,FM,Makswolf200817,2760
IM,AlleyOoper,2617,0 - 1,GM,wonderfultime,3083
NM,Valera_B5,2968,1 - 0,IM,Vahe_Danielyan,2713
FM,farzadbfd,2745,0 - 1,IM,MITerryble,3011
GM,Njal28,3041,1 - 0,IM,Babbelbox,2710
IM,Mykola-Bortnyk,3052,1 - 0,FM,Timerkhanov,2587
IM,goodluck06,2688,½ - ½,GM,vugarrasulov,2933
GM,MikaelyanArman,2937,1 - 0,FM,brunoo2003,2692
NM,chessforthesun,2636,0 - 1,GM,jefferyx,3067
FM,Ali_rastbod,2730,0 - 1,GM,eljanov,2862
GM,tdf98pantani,2752,1 - 0,GM,Nitzan_Steinberg,2907
IM,SacSacMate,2646,0 - 1,GM,AryanTari,2977
IM,nurgyulsalimova,2713,1 - 0,GM,jcibarra,2970
IM,Lennis93,2744,0 - 1,GM,SantoBlue,2978
FM,rychessmaster1,2839,0 - 1,GM,Vladimir_Zakhartsov,2908
FM,AlexPapasimakopoulos,2723,½ - ½,GM,iturrizaga,2978
GM,moro182,2901,1 - 0,IM,Meri-Arabidze,2686
GM,Hikaru,3276,1 - 0,GM,AryanTari,2977
GM,Jospem,3102,1 - 0,GM,SantoBlue,2978
GM,Vladimir_Zakhartsov,2908,½ - ½,GM,dropstoneDP,3021
GM,moro182,2901,0 - 1,GM,rednova1729,2987
GM,GM_dmitrij,3002,1 - 0,,anon6121824,2898
GM,sergiochess83,2983,0 - 1,GM,ChristopherYoo,3007
GM,joppie2,3034,1 - 0,GM,kleinebeer98,2901
GM,wonderfultime,3083,1 - 0,GM,DmitryMaximov,2758
IM,jasardo,2789,0 - 1,NM,Valera_B5,2968
IM,MITerryble,3011,½ - ½,GM,Mikhail_Bryakin,2892
NM,turayev_shahruh17,2900,½ - ½,GM,Njal28,3041
GM,tdf98pantani,2752,1 - 0,IM,Mykola-Bortnyk,3052
GM,MikaelyanArman,2937,1 - 0,IM,nurgyulsalimova,2713
GM,jefferyx,3067,0 - 1,FM,TimGrutter03,2649
GM,eljanov,2862,½ - ½,IM,adricalderon8,2479
NM,brm72,2673,0 - 1,GM,Firouzja2003,3188
GM,vugarrasulov,2933,1 - 0,GM,KNVB,2814
IM,AradNazari,2821,0 - 1,GM,tptagain,2995
FM,MarcoRiehle,2834,1 - 0,GM,Durarbayli,2925
IM,albi1999,2658,0 - 1,GM,ViIIagra,2943
GM,dalmatinac101,2879,1 - 0,IM,goodluck06,2688
GM,iturrizaga,2978,½ - ½,FM,MergenKakabaev,2787
IM,saikrishnaReturns,2709,0 - 1,GM,alexrustemov,2899
FM,AlexPapasimakopoulos,2723,0 - 1,GM,legendisback1,2996
GM,lukas_111111,2615,0 - 1,GM,Elsa167,2782
GM,Hikaru,3276,1 - 0,GM,joppie2,3034
GM,wonderfultime,3083,0 - 1,GM,Jospem,3102
GM,rednova1729,2987,0 - 1,NM,Valera_B5,2968
GM,GM_dmitrij,3002,1 - 0,GM,MikaelyanArman,2937
FM,TimGrutter03,2649,0 - 1,GM,ChristopherYoo,3007
GM,Firouzja2003,3188,1 - 0,GM,tdf98pantani,2752
GM,dropstoneDP,3021,1 - 0,GM,legendisback1,2996
