white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
NM,Benek77,2650,0 - 1,GM,MagnusCarlsen,3256
GM,Hikaru,3324,1 - 0,IM,chrisclaireredfield,2591
FM,rdarruda,2557,0 - 1,GM,FairChess_on_YouTube,3130
GM,jefferyx,2999,0 - 1,FM,Acva-Alenok,2589
FM,Oliver_Wartiovaara,2657,0 - 1,GM,DenLaz,3161
GM,Oleksandr_Bortnyk,3095,1 - 0,FM,el_sporco,2597
FM,FadingMustard,2619,0 - 1,GM,Javokhir_Sindarov05,3169
GM,Msb2,3036,1 - 0,NM,SharathRk6,2561
IM,doctorcristian,2476,0 - 1,GM,BogdanDeac,3052
GM,Jospem,3080,1 - 0,CM,Artemiki,2715
FM,DeArron_Fox,2675,0 - 1,GM,DanielNaroditsky,3083
GM,gurelediz,3094,1 - 0,FM,patzer-reloaded,2509
CM,zverr1,2615,½ - ½,GM,dropstoneDP,3076
GM,legendisback1,3104,1 - 0,IM,Zhani-Z,2493
FM,Hattori-Hanzo78,2624,0 - 1,GM,penguingm1,2974
GM,wonderfultime,3063,1 - 0,WIM,Sofiia_Hryzlova,2532
FM,masterofpuppets2,2535,0 - 1,GM,artooon,3064
GM,tptagain,3030,1 - 0,FM,JueIes,2579
IM,SaiAgni_98,2526,0 - 1,GM,Njal28,3000
GM,vugarrasulov,3010,1 - 0,FM,zsizsi99,2559
IM,AccioChess,2510,0 - 1,GM,mishanick,3109
GM,Kiborg95,2839,1 - 0,FM,WPWPWP-2015,2506
NM,WanderingPuppet,2580,0 - 1,GM,viditchess,3013
GM,Azerichess,3068,1 - 0,WFM,Lady_Nika,2553
FM,LoruF,2434,0 - 1,IM,Rud_Makarian,3009
IM,Zohid6,2932,1 - 0,CM,icy,2513
FM,killer_dreams,2524,½ - ½,GM,Anton_Demchenko,3024
IM,aa175,2847,0 - 1,IM,ural58,2519
FM,Der_Balak_3Halak,2535,0 - 1,GM,Shield12,2954
GM,h4parah5,2990,0 - 1,NM,IC3S2,2549
CM,cristianserban1,2678,0 - 1,GM,xxysoul6,2985
GM,AryanTari,2990,1 - 0,FM,jeetjain,2634
IM,recargado,2521,0 - 1,IM,MITerryble,3075
IM,Kacparov,2992,1 - 0,NM,toninhojit,2564
CM,komogro,2527,0 - 1,IM,Kirill_Klukin,2927
GM,mitrabhaa,2964,1 - 0,FM,RadioactiveWalrus65,2699
CM,ATM622,2455,0 - 1,GM,Dedic8,2936
GM,Vaathi_Coming,2998,1 - 0,FM,ErikRonka,2496
NM,HaryKane,2529,0 - 1,GM,DanielDardha2005,2946
FM,artin10862,3004,0 - 1,IM,Logman74,2451
NM,AwareIdea,2585,0 - 1,FM,Bauman_Guy,3005
IM,klimkoj,2879,1 - 0,IM,Herman-NY,2555
WIM,amylazy,2438,0 - 1,IM,scarabee43,2945
FM,rezamahdavi2008,2948,1 - 0,FM,JoliyRoger,2575
FM,Wilver92,2591,0 - 1,GM,K_A_S_T_O_R,2804
IM,MatthewG-p4p,2912,1 - 0,CM,mightysmasher,2686
NM,2346PL,2548,0 - 1,GM,lilleper1,2955
FM,snowlord,2931,0 - 1,FM,JG-17,2601
FM,TheKnightOfBosnia,2556,1 - 0,GM,platy3,2964
GM,vladislavkovalev,2826,1 - 0,IM,m_ezat,2748
IM,santosalberto1987,2545,½ - ½,GM,Shankland,2934
GM,Sychev_Klementy,3002,½ - ½,FM,banane_verte,2588
FM,frankshar,2432,0 - 1,GM,baki83,2929
GM,Binary010,2873,1 - 0,FM,Bugcrusher,2469
CM,Laurin_2009,2377,0 - 1,GM,TigrVShlyape,2868
IM,Legendinunknown,2778,0 - 1,IM,Phamtrangiaphuc2009,2606
FM,andrew-blr,2578,1 - 0,GM,Nitzan_Steinberg,2895
GM,theredking89,2828,0 - 1,WIM,secretsuperstar7,2492
CM,NeonNinja73,2592,0 - 1,GM,shimastream,3060
IM,the_chess_child,2932,1 - 0,FM,pauliukevicius,2589
FM,CalinGheorghiu,2547,0 - 1,CM,stollenmonster,2924
GM,abhidabhi,2887,½ - ½,FM,EsmeraldasAnderson03,2525
IM,Kratos031,2567,½ - ½,FM,PeshkaCh,2871
GM,Durarbayli,2931,1 - 0,FM,corvachesky,2476
NM,subham777,2661,½ - ½,GM,VojtechPlat,2886
GM,alexrustemov,2879,1 - 0,CM,BashiqChess,2397
WIM,Dreamer_01,2515,0 - 1,IM,eagleclaw07,2806
GM,GMNeiksans,2904,0 - 1,GM,Zq1,2472
FM,Chessbard1972,2353,0 - 1,IM,WhiteKnight2612,2904
GM,Zhigalko_Sergei,2974,1 - 0,FM,MaxLeto,2540
WIM,Savagelittlemole,2538,0 - 1,FM,BardArtem,2897
IM,RobertoJBM,2868,1 - 0,FM,MinaWael23,2660
GM,gm_rashid,2537,0 - 1,GM,SantoBlue,3001
IM,Seochesspie,2914,1 - 0,FM,lhavas,2375
FM,michellopez159,2432,0 - 1,IM,schoolmeester,2870
GM,eljanov,2868,0 - 1,IM,PapiPapita,2586
WGM,DishonorOnYourCow,2527,0 - 1,GM,FGHSMN,2914
FM,bangchess21,2811,0 - 1,FM,Kotofeyca,2540
FM,Qvalda,2525,0 - 1,FM,GoltsevDmitry2000,2829
FM,wqws,2905,1 - 0,FM,jup1978,2570
IM,chessllermo,2528,0 - 1,IM,Yaacovn,2830
IM,mbojan,2902,1 - 0,CM,David_ATM,2489
FM,Payyappat,2439,0 - 1,IM,AradNazari,2923
IM,tsaruk_maks,2926,1 - 0,FM,JunjiCol,2597
FM,TokChess,2532,1 - 0,FM,Mikasinski,2830
IM,Mops_2004,2826,1 - 0,FM,wild3000,2508
FM,FlemingA,2570,½ - ½,FM,Artooooo,2922
GM,TheSilmarils,2920,1 - 0,FM,Kislov_Oleg,2490
FM,AA95,2500,0 - 1,IM,dzhumagaliev,2838
IM,DrKerfuffle,2802,0 - 1,FM,Pai-Mei,2464
FM,nfds,2519,1 - 0,GM,KNVB,2974
GM,Mikhail_Bryakin,2886,1 - 0,IM,ninguno46,2645
FM,YacooBeen,2479,0 - 1,GM,Byniolus,2836
GM,GMBenjaminFinegold,2719,0 - 1,IM,atalz0,2487
FM,G10De_Arrascaeta,2563,0 - 1,IM,GaiozNigalidze,2801
IM,HSH1987,2762,1 - 0,FM,Midgardsormur,2566
IM,abikor,2378,0 - 1,IM,Aradhya2000,2774
