white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
IM,zajka-molotok,2602,0 - 1,GM,Hikaru,3324
GM,MagnusCarlsen,3256,1 - 0,NM,Noki102,2526
FM,ShaakSiv,2536,0 - 1,GM,Firouzja2003,3199
GM,Polish_fighter3000,3200,1 - 0,IM,wannabe2700,2617
IM,Let_it_be_1,2619,0 - 1,GM,BogdanDeac,3069
GM,jefferyx,2999,1 - 0,CM,HeroWilczek,2653
IM,Mackster23,2684,1 - 0,GM,FabianoCaruana,3146
GM,FairChess_on_YouTube,3130,1 - 0,FM,VacheH009,2668
FM,djano,2679,0 - 1,GM,LiemLe,3132
GM,Oleksandr_Bortnyk,3095,1 - 0,FM,WindWhistler11,2530
FM,slorovel,2720,0 - 1,GM,Msb2,3036
GM,GMBenjaminBok,3094,1 - 0,CM,dealshark,2341
FM,rdarruda,2557,0 - 1,GM,mishanick,3109
GM,GM_dmitrij,3030,1 - 0,FM,Aryan_Tamadon,2620
NM,N_Mullodzhanov,2627,½ - ½,GM,bardiya_Daneshvar,2979
GM,Sanan_Sjugirov,2994,1 - 0,FM,Pingah9,2612
FM,PositionalPanther,2537,0 - 1,IM,MITerryble,3075
GM,h4parah5,2990,1 - 0,IM,Dr_troll,2665
NM,Train_Your_Dragon,2479,0 - 1,GM,Jospem,3080
GM,Annawel,3022,1 - 0,NM,ChadBiryani,2483
IM,WilsonPalencia21,2605,0 - 1,GM,OparinGrigoriy,3035
GM,DominguezOnYoutube,2976,1 - 0,GM,MathiasWomacka,2608
IM,BigAl,2555,0 - 1,GM,ChristopherYoo,3070
GM,vugarrasulov,3010,1 - 0,CM,cthulhuuu,2446
GM,As0nchess,2546,0 - 1,GM,DrVelja,2966
GM,ChessLover0108,2970,1 - 0,CM,dolynachess,2572
NM,2346PL,2548,0 - 1,GM,Hrant_ChessMood,2939
GM,Genghis_K,2933,½ - ½,IM,Ykow,2740
CM,jlf287,2465,0 - 1,GM,Harsha_Bharathakoti,2934
GM,KuzubovYuriy,2958,1 - 0,NM,Romadk,2505
CM,ACollins05,2489,0 - 1,GM,TigrVShlyape,2868
GM,Durarbayli,2931,1 - 0,NM,HaryKane,2529
FM,SHIVACalypso,2532,0 - 1,IM,klimkoj,2879
GM,alexrustemov,2879,1 - 0,FM,EsmeraldasAnderson03,2525
NM,Itay121,2634,1 - 0,GM,Magicmaster17,2887
IM,Szparu,2831,1 - 0,CM,robertoalejandro10,2555
FM,RealJerusalem,2436,0 - 1,GM,baki83,2920
GM,jcibarra,2909,1 - 0,NM,rynos0411,2554
FM,xakevicius91,2470,0 - 1,GM,BilodeauA,2990
FM,Iball95,2887,1 - 0,FM,Cambek64,2450
FM,Sinquefield,2542,0 - 1,FM,Blackmind96,2912
GM,Gareth-Bale11,2931,1 - 0,CM,ATM622,2455
CM,Sharkaholic,2526,0 - 1,IM,mbojan,2902
GM,penguingm1,2974,1 - 0,NM,PenguinPacks,2559
FM,ubdip,2438,0 - 1,GM,gmcorrales,2909
GM,TheSilmarils,2920,1 - 0,NM,Mikhal867,2510
GM,GMMikhailKazakov,2507,0 - 1,GM,DanielDardha2005,2946
GM,Zhigalko_Sergei,2974,1 - 0,IM,Nadtkins,2553
FM,betta2004,2616,0 - 1,GM,sergiochess83,2891
GM,ContrVersia,2863,1 - 0,CM,Artemiki,2715
CM,GrotBchess,2650,0 - 1,GM,crescentmoon2411,2871
CM,stollenmonster,2924,1 - 0,IM,imdvb6307,2444
IM,Balla_Tamas,2646,0 - 1,IM,kingofthenil,2951
GM,bancsoo,3003,1 - 0,FM,krucki03,2650
FM,Chessdreamer2020,2542,0 - 1,GM,eljanov,2868
GM,moro182,2897,1 - 0,FM,Vincefm,2487
CM,maksimys18,2586,0 - 1,GM,AlexeiShirov,2936
GM,Dedic8,2936,1 - 0,FM,merinasian,2509
GM,yobdc,2608,0 - 1,GM,HeartAblaze,2844
IM,super_emi_26,2822,1 - 0,FM,Redzishchess,2490
NM,kylelancman,2528,0 - 1,FM,Alex_Sahakyan2006,2700
IM,Airquake,2880,1 - 0,FM,scandalgod,2672
CM,zverr1,2615,0 - 1,IM,deathadder96,2854
IM,Kirill_Klukin,2927,0 - 1,FM,MFatigue,2533
FM,Caracal3000,2531,½ - ½,IM,Yaacovn,2830
GM,HVillagra,2994,1 - 0,FM,G10De_Arrascaeta,2563
CM,SultaiC,2536,0 - 1,GM,K_A_S_T_O_R,2804
GM,GMKrikor,2806,1 - 0,FM,MaiqMaster,2555
WFM,ccccvhhhj,2534,0 - 1,FM,bascheyaro,2818
GM,maciek_92,3000,1 - 0,WFM,Lady_Nika,2553
CM,RantomOpening,2686,0 - 1,GM,Kiborg95,2839
GM,pouya21,2930,1 - 0,FM,wild3000,2508
NM,Chess_Star1234,2585,0 - 1,IM,MyDream003,2853
GM,XDPS,2933,1 - 0,FM,Licancabur,2510
IM,Nicolik,2725,1 - 0,GM,GMG,2815
FM,honestgames,2799,1 - 0,NM,TheoSlade,2484
FM,LuisFSiles,2343,½ - ½,GM,Byniolus,2836
GM,onyshchuk_v,2972,1 - 0,CM,giomar27,2344
FM,jup1978,2570,0 - 1,IM,Mischuk_D,2840
NM,nochewycandy,2798,½ - ½,NM,SharathRk6,2561
NM,subham777,2661,0 - 1,IM,Mops_2004,2826
FM,German_Bazeev,2855,0 - 1,NM,Road2GM3000,2594
NM,ChessAdvanceUSA,2535,0 - 1,GM,KNVB,2974
FM,MarcoRiehle,2741,0 - 1,FM,stasOR4ik,2430
FM,czasnaszachy,2526,0 - 1,GM,ameetghasi100,2721
GM,grzechu96,2785,0 - 1,FM,szachmistrz2500,2552
FM,TheDevilAdvisoR,2488,0 - 1,GM,MarkusRagger,2942
IM,The_Machine04,2853,1 - 0,GM,maximnovik,2661
FM,SergioMoralesG,2511,1 - 0,FM,NMJeevanK,2731
IM,SchmakAttack,2797,1 - 0,NM,Zampronha1971,2412
FM,YouShallNotPass001,2515,0 - 1,IM,lamomiajunior,2822
GM,Rodalquilar,2798,1 - 0,FM,emeli_chess,2477
CM,Caterpiller35,2458,0 - 1,IM,CSB7,2831
FM,BardArtem,2880,1 - 0,NM,duone,2620
FM,MusicCityMaster,2419,0 - 1,IM,zimmm36,2819
IM,Gianmarco_es,2810,1 - 0,NM,Nick12772,2496
FM,Veleamater,2376,0 - 1,IM,chenxiaoyuer,2781
IM,DeTimmerman,2821,1 - 0,FM,gabduschew,2498
FM,Ryukchess81,2494,0 - 1,FM,GoltsevDmitry2000,2829
GM,oskariot,2841,1 - 0,FM,Sandstad,2452
FM,MeisterJabo,2487,0 - 1,NM,Abund,2750
IM,Fins0905,2802,0 - 1,FM,WPWPWP-2015,2506
FM,Akhayan,2390,0 - 1,FM,TanitoluwaAps116,2784
IM,NovakCabarkapa,2751,1 - 0,IM,Matalon,2501
FM,Walter_White_Poland,2460,0 - 1,GM,FelixBlohberger,2738
FM,sofaceindisguise,2749,1 - 0,IM,AccioChess,2510
CM,ExchangeAB,2481,0 - 1,GM,GMRafpig,2744
IM,aa175,2847,½ - ½,FM,picturesquecheck,2496
NM,Dzidzik2203,2385,1 - 0,FM,carokannlover213,2950
IM,Adar_07,2838,1 - 0,FM,sudtirolese06,2393
FM,NajdorfPlayerc5,2771,0 - 1,FM,ChessicallyInclined,2752
IM,IlanSchnaider,2835,1 - 0,FM,FredddieCroderg,2202
FM,albayo,2369,1 - 0,FM,Arek_pacitan,2662
IM,KHBR4,2621,1 - 0,FM,gospodarsaha07,2502
NM,EvilMorty23,2617,0 - 1,IM,Lennis93,2730
IM,Rital44,2835,1 - 0,CM,tgpgoat,2524
IM,laskakid,2385,0 - 1,FM,Franmu14,2702
