Player Name,CON Score,PageRank,Elo
Rashad_Zeynalli,0.0044604471195184865,0.04658985434623099,0.8007847872019318
Matibar,0.04906491831470335,0.09001103515494407,0.8511922728644733
ChessFighter_2011,0.03761822871883061,0.04161843861144734,0.8988831874434048
Aygehovit1992,0.1983555460017197,0.2724605946877187,0.8219136734077875
eagleclaw07,0.010371883061049011,0.07764057106569296,0.8430425596136433
FXDon77,0.11801375752364575,0.15814068769599327,0.8798671898581346
Gabrielian_Artur,0.05734092863284609,0.18377337856370185,0.8502867491699366
sergoy,0.3969797936371453,0.36385300462023273,0.8922426803501359
jumpingknight20,0.03202923473774721,0.08473141977717447,0.8557198913371566
Revan_2002,0.021173688736027516,0.24529704782227893,0.8291578629640809
francyIM,0.025741616509028373,0.0774143879511505,0.8922426803501359
djokovic74,0.013273860705073087,0.04358181178222162,0.8680953818291579
Alen_Yeremyann,0.030040842648323303,0.09027464083634586,0.8499849079384244
Kirill_Klukin,0.15358985382631127,0.524230513095008,0.8795653486266224
ChessQueen,0.05460017196904557,0.10916977836827536,0.8237247207968609
Fy_Rakotomaharo,0.021442390369733447,0.037612480188010104,0.8370057349833987
ozates,0.032351676698194325,0.10693171457510198,0.7953516450347118
Bigfish1995,0.32480653482373173,0.3710422499060464,0.9248415333534561
Stanbad1,0.00865219260533104,0.06262703320528695,0.7814669483851494
Practical-Play,0.008490971625107481,0.05098988004589459,0.7718080289767583
whiteglovethief,0.0,0.047277012817487994,0.8031995170540296
Herman-NY,0.0045141874462596735,0.03891873534512346,0.8013884696649562
toninhojit,0.0,0.06934970461073041,0.753999396317537
Truequitos,0.007254944110060189,0.06707030616183822,0.7706006640507094
hakanazeri2,0.05653482373172829,0.17061368344276212,0.8234228795653487
h4parah5,0.31884135855546003,0.4149153176249632,0.8892242680350135
djano,0.02660146173688736,0.11006348619769042,0.7914277090250528
KashJinx,0.010049441100601892,0.040709698098042514,0.8041050407485663
AradNazari,0.13838134135855545,0.18404974158328902,0.8514941140959855
1mbl4,0.007846087704213241,0.0826754050519126,0.7953516450347118
AnishOnYoutube,0.17041057609630267,0.2316411695237672,0.934198611530335
SashaKuzhilniy,0.010586844368013758,0.04427346728981603,0.7911258677935405
chess94cu,0.014402407566638005,0.044771344142201415,0.7974645336552973
GeorgiosSouleidis,0.004675408426483233,0.06694487546403854,0.8059160881376396
GM_dmitrij,0.3580717970765262,0.4282650907769112,0.9061273769996981
LeRoidesChampions,0.01117798796216681,0.030448581411588384,0.7887111379414428
Gennady_Kozlov,0.009458297506448839,0.05788806424927646,0.801086628433444
jinbojinbo,0.021173688736027516,0.0641849580535012,0.8095381829157863
BilodeauA,0.22162510748065348,0.33842692616605574,0.9064292182312104
Emp3rador,0.007631126397248496,0.07113137722701149,0.7938424388771507
Macho_2006,0.17379621668099743,0.2182984925949173,0.8892242680350135
SmirnovAlexandrA,0.0,0.04214826486445148,0.7748264412918805
Vladimir_Zakhartsov,0.1562768701633706,0.2957812484869005,0.877754301237549
Mikhail_Golubev,0.022141014617368875,0.17916360358388422,0.7841835194687594
gurelediz,0.07722484952708512,0.09016054245527896,0.9215212798068216
Elprofessor21,0.016014617368873604,0.04765865403642722,0.8161786900090552
Binary010,0.04331470335339639,0.20120384508411376,0.8756414126169635
Kezin_Roman,0.0,0.03465322381268402,0.8840929670993057
Grischuk,0.5660468615649183,0.47058490273392295,0.9230304859643828
DavidGavrilescu18,0.021657351676698196,0.07885262163466158,0.8481738605493511
vasblesk,0.04035898538263113,0.09860013532677692,0.84666465439179
MarcoRiehle,0.07915950128976784,0.1509589591919227,0.8554180501056444
CarlosjPineror,0.057233447979363715,0.20989159818799064,0.8228191971023242
DrVelja,0.1819110060189166,0.2562427806937171,0.8943555689707214
Evgeny81,0.031545571797076524,0.15353108967595386,0.8412315122245698
IMchanged,0.008383490971625107,0.06439852594794922,0.8514941140959855
The_Machine04,0.06126397248495271,0.14823411757878266,0.8385149411409598
lamomiajunior,0.08104041272570937,0.3001851424833485,0.8367038937518865
tptagain,0.3671001719690456,0.6254586507677092,0.9040144883791126
chito89,0.09888220120378331,0.06804055046566232,0.8792635073951102
MatthewG-p4p,0.2948731728288908,0.6601222794016561,0.889827950498038
iwanyu,0.04250859845227859,0.07651528630313975,0.8587383036522789
kpio91,0.04761392949269132,0.07080106126577382,0.8584364624207667
ValentunHulka,0.03213671539122958,0.07896955910529141,0.8590401448837911
Abund,0.13553310404127258,0.23027741517634687,0.825233926954422
DonkyDonkyDonkey,0.07276440240756664,0.2434449815495696,0.8810745547841835
Franmu14,0.024021926053310404,0.0932273717736687,0.7872019317838816
baki83,0.20614789337919173,0.46939010439828494,0.8720193178388168
TenisMaster,0.07437661220980224,0.16889475485137107,0.8804708723211591
GothamChess,0.0909823731728289,0.2994372509585986,0.8557198913371566
nekotyanof,0.010371883061049011,0.07014935398086826,0.838816782372472
ContrVersia,0.17213026655202063,0.23535351824503276,0.8566254150316933
bardiya_Daneshvar,0.09743121238177128,0.0812019931524577,0.915182613945065
bescmelasti,0.0,0.05047303885687581,0.7959553274977362
tjychess,0.018056749785038694,0.045105944326431786,0.8717174766073046
Vaathi_Coming,0.2715498710232158,0.23518795615636368,0.8856021732568669
artooon,0.30588993981083407,0.40342010584013704,0.9281617869000905
carokannlover213,0.044067067927773,0.15169226334976826,0.86024750980984
Shankland,0.17739681857265693,0.39135295021884015,0.8762450950799879
DreamsAreFake,0.03557609630266552,0.0783054222271396,0.8194989435556898
platy3,0.22855760963026656,0.5095298072864682,0.9109568367038937
RealPerangel,0.004836629406706793,0.07534630568287841,0.8261394506489587
Karttunen,0.026655202063628546,0.09104000984410275,0.8143676426199818
GaiozNigalidze,0.05535253654342218,0.14942244819955072,0.8324781165107153
alexrustemov,0.22178632846087704,0.6536641466604689,0.875037730153939
BogdanDeac,0.7223237317282889,0.806818010910304,0.9375188650769695
dropstoneDP,0.7568787618228718,0.8110352167255792,0.9112586779354059
mind1mover,0.04514187446259673,0.08604062501880509,0.8481738605493511
IlanSchnaider,0.08324376612209802,0.21041054879902865,0.8638696045879867
KnightDuta,0.016283319002579535,0.08058726995300566,0.8161786900090552
rasmussvane,0.48828460877042135,0.8252617880837255,0.8877150618774524
Arash_Tahbaz,0.02047506448839209,0.029103727148204334,0.8756414126169635
DominguezOnYoutube,0.22941745485812554,0.4598051187475303,0.8958647751282826
snowlord,0.17320507308684438,0.22169404056849926,0.8846966495623302
SpeedofLight0,0.5009673258813414,0.4555335909526488,0.9390280712345307
Gravity_Chess,0.02504299226139295,0.0683505330852649,0.8439480833081799
Sam_ChessMood,0.15068787618228718,0.24134879392966668,0.8831874434047691
mbojan,0.2981513327601032,0.4762728542374612,0.889827950498038
Arystanner,0.10328890799656062,0.24595264256352697,0.8729248415333535
kleinebeer98,0.19642089423903697,0.2503316001414225,0.8756414126169635
Kildepiotr,0.048473774720550304,0.10461255336596907,0.8255357681859342
CaspiIsrael,0.007362424763542563,0.06821795536427448,0.8288560217325687
Zurability,0.0705073086844368,0.1455798407489853,0.8167823724720796
viditchess,0.08625322441960447,0.10863303315986997,0.9094476305463326
chessllermo,0.006072656921754085,0.08275766432684739,0.7606399034108059
FabianoCaruana,0.5472914875322442,0.517906485826274,0.9360096589194083
komogro,0.004836629406706793,0.055881357567874414,0.7651675218834892
FARIZA2018,0.0026332760103181425,0.05488572505206702,0.7908240265620283
Ginzburg_Yakov,0.008276010318142735,0.03903342179749588,0.7775430123754905
Bilan_Danila,0.0,0.050060249656444046,0.786296408089345
amintabatabaei,0.20625537403267413,0.12883197327753146,0.934198611530335
marcodobrikov,0.012252794496990542,0.049037033249559436,0.819800784787202
Noki102,0.009888220120378332,0.055013184164651605,0.7546030787805614
Salem-AR,0.1369840928632846,0.20098876748859182,0.936915182613945
CristianS27,0.0,0.049562811448425684,0.771506187745246
nihalsarin,0.719475494411006,0.362996523413191,0.9692121943857531
SharapovEvgeny,0.018164230438521067,0.043485782074914554,0.7944461213401751
Boundless_Strike,0.061049011177987965,0.14980526069758474,0.7853908843948083
HansOnTwitch,0.4677020636285469,0.4799015600932226,0.9441593721702385
Hasangatin_Ramil,0.04170249355116079,0.05090042093739631,0.8161786900090552
temiksmozg,0.003976784178847808,0.035682337547186645,0.8207063084817386
Yan_Dyomin2010,0.02267841788478074,0.09581744736669988,0.8436462420766677
ansko1999,0.003869303525365434,0.11358242594039451,0.8025958345910051
MKlose11,0.028213671539122957,0.07952533004876182,0.8080289767582252
LiemLe,0.38241616509028376,0.343377903879896,0.9185028674916994
HajiyevKanan,0.010318142734307825,0.07221363404014243,0.7690914578931483
SirStrateg,0.002687016337059329,0.06889117944678479,0.7962571687292485
viktorskliarov,0.012306534823731728,0.06290020838820463,0.8222155146392998
tetrix83,0.0066638005159071366,0.07111965345652432,0.7730153939028072
ArmanGhevondyanchess,0.009565778159931213,0.09060777607321213,0.7838816782372472
FoggyMorning,0.0003761822871883061,0.10422232581661965,0.809236341684274
JSPrepz,0.09587274290627687,0.18395047540966003,0.8445517657712044
the_chess_child,0.1069432502149613,0.07428314311782791,0.8702082704497435
GMSrinath,0.051751934651762685,0.09200177214091658,0.8783579837005735
GMG,0.13639294926913156,0.22783139779539552,0.836100211288862
LevonAronian,0.3072871883061049,0.30350257402557324,0.9172955025656505
Agibileg,0.055191315563198624,0.14412147932714767,0.8071234530636885
frederiksvane,0.3111564918314703,0.3992378550718738,0.9236341684274072
NikitaShandrygin,0.01714316423043852,0.24662700431762755,0.8113492303048596
The_Sherman_Variation,0.004944110060189166,0.050600462800492636,0.7844853607002716
GHANDEEVAM2003,0.5104793637145314,0.5311101791053013,0.9188047087232116
ulises2013,0.0033319002579535683,0.25758034340959707,0.8460609719287655
OparinGrigoriy,0.48575881341358557,0.724202781617906,0.931482040446725
Seochesspie,0.12274290627687016,0.21242432779555087,0.8584364624207667
AlmasRakhmatullaev,0.08888650042992262,0.17650352797079505,0.8699064292182312
Szparu,0.23860705073086844,0.34200684427272476,0.8641714458194989
AlexKhripachenko,0.0140262252794497,0.039738173858814584,0.8545125264111078
AryanTari,0.330932932072227,0.5536941756247684,0.8985813462118926
BigAl,0.01956147893379192,0.07183376578398469,0.7654693631150015
David_Arutinian,0.030954428202923472,0.04734996437176573,0.8560217325686689
Nimrod_Veinberg,0.03546861564918315,0.056288748409469874,0.8560217325686689
Meri-Arabidze,0.03681212381771281,0.18940303524078084,0.8107455478418352
Statham,0.029019776440240758,0.2477081296386413,0.8125565952309085
Nitzan_Steinberg,0.10441745485812554,0.24938041535730443,0.8774524600060368
IM_ArthurDW08,0.05997420464316423,0.11630098226289484,0.8400241472985209
Susal_De_Silva,0.016175838349097162,0.04533141218063466,0.8351946875943254
Timerkhanov,0.03321152192605331,0.08482989605666927,0.780863265922125
Kobalia,0.03401762682717111,0.1356124476318567,0.842740718382131
VerdeNotte,0.05868443680137575,0.04341536552858782,0.866888016903109
Zohid6,0.1369840928632846,0.24742350431570337,0.8928463628131603
Flawless_Fighter,0.017573086844368015,0.17734293786012661,0.8364020525203743
FaustinoOro,0.04610920034393809,0.1270393223278976,0.9185028674916994
Fh2411,0.0060189165950128975,0.07225798745604181,0.7914277090250528
ural58,0.02063628546861565,0.04608386635110965,0.7582251735587081
jefferyx,0.6964746345657782,0.6851773912397459,0.9257470570479928
MFatigue,0.000913585554600172,0.03995173764593295,0.7669785692725626
Journey_to_GrandMaster_YT,0.006126397248495271,0.03976710400417767,0.8164805312405674
DishonorOnYourCow,0.01305889939810834,0.05374867597371992,0.7561122849381225
WilsonPalencia21,0.0,0.0658278779772982,0.7536975550860248
Kostya0705,0.009028374892519347,0.0481962034062477,0.7479625716872925
subham777,0.009565778159931213,0.057204763620962135,0.7853908843948083
GP9isback23,0.014402407566638005,0.11978678181924195,0.827950498038032
Smoking_Crow,0.0088134135855546,0.0878633492755919,0.8490793842438877
LikeWater,0.06663800515907137,0.21792169219749918,0.8406278297615454
RandomNoob04,0.05653482373172829,0.1795089870623242,0.8185934198611531
Nf3c5,0.0132201203783319,0.07571047039548538,0.7935405976456384
Let_it_be_1,0.008759673258813414,0.05140241927046385,0.767582251735587
Airquake,0.013757523645743766,0.0924882224733517,0.8693027467552068
tusplingher,0.0023645743766122097,0.06670608695297474,0.7926350739511017
ViralduS,0.0008061049011177988,0.04228175958284434,0.7823724720796861
DuleMudule,0.07539767841788478,0.07788905061729703,0.8409296709930576
DamianoLew95,0.004675408426483233,0.10457108827285763,0.8321762752792031
jakopogi,0.02090498710232158,0.06570496711030296,0.8505885904014489
grzechu96,0.07018486672398969,0.1826293740761528,0.8261394506489587
TanitoluwaAps116,0.09818357695614789,0.23595911463842922,0.8641714458194989
NovakCabarkapa,0.0140262252794497,0.061237537493444946,0.8240265620283731
kids2010,0.02789122957867584,0.16926766109430183,0.8451554482342288
aa175,0.02391444539982803,0.11596615530140755,0.8880169031089646
biostatistician,0.014993551160791058,0.07912055608421753,0.7751282825233927
xxysoul6,0.10807179707652623,0.10459204826607775,0.9025052822215515
Antipov_Mikhail_Al,0.07545141874462596,0.13039194244452965,0.9028071234530637
Rakhmanov_Aleksandr,0.05664230438521066,0.10336306253474842,0.8523996377905222
Eagle_2019,0.11516552020636285,0.20862231558743116,0.8759432538484757
Keranke,0.012897678417884782,0.04345549064828402,0.9130697253244793
luckyswitchback,0.025419174548581256,0.056759682515947735,0.8300633866586176
PeshkaCh,0.07308684436801376,0.1404205611027743,0.85481436764262
Shtembuliak,0.027515047291487533,0.044466098527662076,0.8693027467552068
Nikolakis2014,0.04799011177987962,0.05294003318942719,0.8315725928161787
js20000,0.06583190025795357,0.14730923741153068,0.8077271355267129
wadsy27,0.01257523645743766,0.06679886937905749,0.8107455478418352
EddieMarsalla,0.0,0.058776554232418204,0.8406278297615454
klimkoj,0.07609630266552021,0.18121105416838268,0.884394808330818
GMAkobianSTL,0.06599312123817713,0.15526833969519654,0.8530033202535466
Fantastic_Power,0.03197549441100602,0.031850452277229754,0.8041050407485663
Fandorine,0.4106835769561479,0.5407187634614585,0.8825837609417446
Grandelicious,0.04976354256233878,0.08625348349982533,0.893751886507697
kuli4ik,0.12752579535683578,0.07606841927004158,0.8801690310896468
K_A_S_T_O_R,0.22640799656061908,0.32281368277437944,0.8566254150316933
Maxfan2008,0.01150042992261393,0.035047953369035864,0.8016903108964685
Rsnr,0.11049011177987962,0.17065225846536466,0.8958647751282826
praveenb2002,0.007846087704213241,0.05041032135777521,0.86296408089345
GalaxyRoman,0.011070507308684438,0.0667843776800724,0.85209779655901
LyonBeast,0.3515154772141015,0.15415997145431815,0.9432538484757018
Njal28,0.5963026655202064,0.5392760148779665,0.917899185028675
colegiodemadrid,0.0063413585554600175,0.05033328032146617,0.7642619981889526
rhungaski,0.014456147893379193,0.10396610632150377,0.7718080289767583
Giorno,0.0,0.03888843326687604,0.7482644129188047
Orest_Vovk,0.01886285468615649,0.08121407928330475,0.7609417446423181
secretworker2027,0.012628976784178847,0.11575977586941474,0.803803199517054
SaqoChess_Coach,0.09705503009458298,0.1290499712599874,0.7905221853305161
Jakhongir-Vakhidov,0.10167669819432502,0.1579503859052236,0.9061273769996981
Alexchess1984,0.019185296646603612,0.08271816522080604,0.8143676426199818
crazy_but_lazy,0.027622527944969905,0.13121487816872962,0.8019921521279807
Iskusnyh,0.014617368873602751,0.058798208915799025,0.7814669483851494
IamSchrodingersCat,0.007254944110060189,0.0658981822330126,0.8152731663145185
AaravDenglaOfficial,0.012414015477214102,0.07872510269521651,0.8122547539993963
mitrabhaa,0.1842218400687876,0.28585737623894214,0.8868095381829157
GMBenjaminBok,0.41917454858125536,0.38086842738859333,0.9284636281316028
Grossboss19,0.0008598452278589854,0.03824098631811367,0.7878056142469061
abhidabhi,0.04234737747205503,0.08258544498737275,0.8771506187745246
forevery0ung,0.016283319002579535,0.07215077537252808,0.8327799577422276
DeTimmerman,0.05019346517626827,0.15605999083831426,0.8288560217325687
DanielNaroditsky,0.6491294067067928,0.40784743365756665,0.9203139148807727
Individoom,0.029180997420464316,0.13885287395001422,0.8176878961666164
Wizard_97,0.0026332760103181425,0.03751463001087076,0.8207063084817386
ChristopherYoo,0.43368443680137575,0.4849944506592916,0.9076365831572593
Lestofante90,0.023699484092863286,0.09951925823391196,0.889827950498038
super_emi_26,0.000913585554600172,0.06687458816478314,0.8635677633564744
BestStelker,0.004675408426483233,0.03579578169484343,0.8276486568065198
MrTattaglia,0.02832115219260533,0.10068593023864127,0.8828856021732568
GianmarcoVaR,0.062446259673258814,0.16390858714889697,0.8650769695140356
ckgchess,0.14724849527085124,0.19488273857417676,0.8780561424690613
Angry_Twin,0.1870700773860705,0.24591707309585872,0.8985813462118926
Gareth-Bale11,0.0536865864144454,0.10170231366654256,0.8810745547841835
DeGrootteZ,0.014563628546861565,0.03796519605708844,0.8608511922728644
pheonixking2000,0.04390584694754944,0.15749855096317203,0.8810745547841835
vugarrasulov,0.45609415305245055,0.4290951992195679,0.8853003320253546
penguingm1,0.18078245915735167,0.46349911680064404,0.9000905523694537
vi_pranav,0.5666380051590714,0.5281584183741405,0.9366133413824328
Igor_Lysyj,0.07238822012037834,0.11983553599173188,0.8611530335043767
Brave_spirit12,0.006878761822871883,0.031142216666117717,0.8125565952309085
Ykow,0.03181427343078246,0.048285375516765906,0.8270449743434953
GMTalks_Youtube,0.003600601891659501,0.048099485738807124,0.8246302444913975
dretch,0.198731728288908,0.2561363218357608,0.8665861756715968
Legendinunknown,0.07862209802235598,0.1290833514056952,0.8493812254754
dcremisi,0.009189595872742906,0.044952726586871446,0.7944461213401751
santosalberto1987,0.0054277730008598455,0.047156274069618934,0.7561122849381225
Payyappat,0.0,0.03198181042659004,0.7476607304557803
zverr1,0.005588993981083405,0.07183924515398082,0.7579233323271959
dosto07,0.0,0.048750278645318425,0.7425294295200724
AleksanderHnydiuk,0.003815563198624248,0.028914825360414682,0.7615454271053426
VladimirKramnik,0.36360705073086846,0.39442597841910537,0.9031089646845759
Gameking51,0.0004299226139294927,0.0,0.0
garcho08,0.042616079105760964,0.0,0.0
Triumphmate,0.0,0.040743986999772205,0.7739209175973438
Casper,0.008544711951848668,0.04329729495178279,0.7760338062179294
LeninGuerra,0.009512037833190027,0.03504011485549874,0.7712043465137338
wannabe2700,0.05443895098882201,0.06285973128367028,0.7905221853305161
Vsevolod_Ovchinnikov,0.0025795356835769563,0.028811605099951024,0.7953516450347118
vishwa_vijeta,0.0012360275150472915,0.04257249813194733,0.8089345004527618
Vaibhavraut99,0.0034393809114359416,0.03611776986371953,0.7968608511922729
NovoselovRoman,0.008490971625107481,0.06639394087289778,0.8050105644431029
MessiKingdom,0.017573086844368015,0.05770832929340796,0.8222155146392998
Vuk2000,0.03476999140154772,0.0613450247957429,0.86296408089345
pouya21,0.04911865864144454,0.05010679587053785,0.8780561424690613
attack2mateU,0.03858555460017197,0.03487187331061508,0.8222155146392998
Andrei_Skvortsov,0.06040412725709372,0.11501223815175066,0.8433444008451555
chessfatbear,0.018540412725709374,0.061365925808542277,0.86296408089345
Vanina1989,0.010586844368013758,0.02849255979901166,0.8128584364624207
benny_aizenberg,0.029557179707652623,0.0,0.0
